safehouse_id,month_start,month_end,active_residents,avg_education_progress,avg_health_score,process_recording_count,home_visitation_count,incident_count,safehouse_code,safehouse_name,region,city,status,open_date,capacity_girls,capacity_staff,allocated_amount_month,allocation_count_month,allocation_program_diversity_month,allocated_amount_education_month,allocated_amount_maintenance_month,allocated_amount_operations_month,allocated_amount_outreach_month,allocated_amount_transport_month,allocated_amount_wellbeing_month,safehouse_age_months,capacity_utilization_ratio,capacity_gap,active_residents_lag1,avg_education_progress_lag1,avg_health_score_lag1,process_recording_count_lag1,home_visitation_count_lag1,incident_count_lag1,allocated_amount_month_lag1,allocation_count_month_lag1,allocation_program_diversity_month_lag1,capacity_utilization_ratio_lag1,allocated_amount_education_month_lag1,allocated_amount_maintenance_month_lag1,allocated_amount_operations_month_lag1,allocated_amount_outreach_month_lag1,allocated_amount_transport_month_lag1,allocated_amount_wellbeing_month_lag1,active_residents_lag2,avg_education_progress_lag2,avg_health_score_lag2,process_recording_count_lag2,home_visitation_count_lag2,incident_count_lag2,allocated_amount_month_lag2,allocation_count_month_lag2,allocation_program_diversity_month_lag2,capacity_utilization_ratio_lag2,allocated_amount_education_month_lag2,allocated_amount_maintenance_month_lag2,allocated_amount_operations_month_lag2,allocated_amount_outreach_month_lag2,allocated_amount_transport_month_lag2,allocated_amount_wellbeing_month_lag2,active_residents_lag3,avg_education_progress_lag3,avg_health_score_lag3,process_recording_count_lag3,home_visitation_count_lag3,incident_count_lag3,allocated_amount_month_lag3,allocation_count_month_lag3,allocation_program_diversity_month_lag3,capacity_utilization_ratio_lag3,allocated_amount_education_month_lag3,allocated_amount_maintenance_month_lag3,allocated_amount_operations_month_lag3,allocated_amount_outreach_month_lag3,allocated_amount_transport_month_lag3,allocated_amount_wellbeing_month_lag3,active_residents_rolling_mean_3,process_recording_count_rolling_mean_3,home_visitation_count_rolling_mean_3,incident_count_rolling_mean_3,allocated_amount_month_rolling_mean_3,capacity_utilization_ratio_rolling_mean_3,active_residents_rolling_mean_6,process_recording_count_rolling_mean_6,home_visitation_count_rolling_mean_6,incident_count_rolling_mean_6,allocated_amount_month_rolling_mean_6,capacity_utilization_ratio_rolling_mean_6,next_active_residents,next_process_recording_count,next_home_visitation_count,next_incident_count,next_capacity_utilization_ratio,future_window_complete_1m,label_capacity_pressure_next_month,label_next_active_residents
8,2023-05-01,2023-05-31,6,99.9,2.99,3,0,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,10.09,1.0,1.0,0.0,0.0,10.09,0.0,0.0,0.0,6,0.6666666666666666,3,6.0,76.4,3.04,2.0,3.0,0.0,196.04,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,196.04,0.0,0.0,6.0,70.6,3.1,4.0,1.0,0.0,959.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,959.0,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.3333333333333333,0.0,385.0133333333333,0.6666666666666666,6.0,1.5,1.0,0.0,376.5425,0.6666666666666666,6.0,5.0,4.0,0.0,0.6666666666666666,True,False,6.0
4,2023-05-01,2023-05-31,8,77.4,3.61,2,2,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,667.9100000000001,2.0,2.0,469.97,0.0,197.94,0.0,0.0,0.0,12,0.6666666666666666,4,8.0,74.8,3.52,1.0,0.0,0.0,1356.37,3.0,3.0,0.6666666666666666,452.5,0.0,603.87,300.0,0.0,0.0,8.0,53.8,3.44,1.0,0.0,0.0,1685.7,4.0,3.0,0.6666666666666666,15.87,387.31,1282.52,0.0,0.0,0.0,8.0,45.9,3.17,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3333333333333333,0.0,0.0,1014.0233333333332,0.6666666666666666,8.0,2.0,0.0,0.0,760.5174999999999,0.6666666666666666,8.0,2.0,1.0,0.0,0.6666666666666666,True,False,8.0
1,2023-05-01,2023-05-31,10,51.25,3.17,0,2,0,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,283.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,283.99,16,1.25,-2,10.0,51.9,3.07,5.0,4.0,1.0,794.27,2.0,1.0,1.25,0.0,0.0,794.27,0.0,0.0,0.0,10.0,56.3,3.03,1.0,0.0,0.0,990.48,2.0,1.0,1.25,0.0,0.0,990.48,0.0,0.0,0.0,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.3333333333333333,0.3333333333333333,594.9166666666666,1.25,10.0,1.5,1.0,0.25,446.1875,1.25,10.0,2.0,2.0,0.0,1.25,True,True,10.0
2,2023-05-01,2023-05-31,8,100.0,3.14,1,2,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,2436.74,4.0,3.0,1036.3,0.0,0.0,0.0,1202.5,197.94,15,0.8,2,8.0,75.4,3.12,0.0,1.0,0.0,1743.1,2.0,1.0,0.8,0.0,0.0,1743.1,0.0,0.0,0.0,8.0,59.1,3.15,3.0,4.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.6,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.6666666666666667,0.0,581.0333333333333,0.8,8.0,0.75,1.25,0.0,676.3,0.8,8.0,3.0,0.0,0.0,0.8,True,False,8.0
5,2023-05-01,2023-05-31,6,88.7,3.33,2,1,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,17.39,1.0,1.0,17.39,0.0,0.0,0.0,0.0,0.0,11,0.5454545454545454,5,6.0,72.1,3.26,4.0,3.0,0.0,7.2,2.0,2.0,0.5454545454545454,3.05,0.0,0.0,0.0,4.15,0.0,6.0,50.5,3.11,7.0,2.0,0.0,3448.91,5.0,3.0,0.5454545454545454,1282.52,0.0,305.93,0.0,1860.46,0.0,6.0,50.0,3.12,0.0,0.0,0.0,8.52,2.0,1.0,0.5454545454545454,0.0,0.0,8.52,0.0,0.0,0.0,6.0,3.6666666666666665,1.6666666666666667,0.0,1154.8766666666666,0.5454545454545454,6.0,2.75,1.25,0.0,910.94,0.5454545454545454,6.0,4.0,0.0,0.0,0.5454545454545454,True,False,6.0
7,2023-05-01,2023-05-31,8,65.25,3.01,1,2,0,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,295.15000000000003,2.0,2.0,0.0,0.0,11.16,0.0,0.0,283.99,8,0.6666666666666666,4,8.0,46.6,3.05,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,0.0,0.0,0.0,695.6,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,695.6,0.0,0.0,8.0,,,0.0,0.0,0.0,713.1400000000001,2.0,2.0,0.6666666666666666,694.07,0.0,0.0,0.0,19.07,0.0,8.0,0.6666666666666666,0.3333333333333333,0.0,469.5800000000001,0.6666666666666666,8.0,0.5,0.25,0.0,352.18500000000006,0.6666666666666666,8.0,2.0,2.0,0.0,0.6666666666666666,True,False,8.0
9,2023-05-01,2023-05-31,2,,,0,0,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,571.17,1.0,1.0,0.0,0.0,0.0,0.0,571.17,0.0,5,0.3333333333333333,4,2.0,,,0.0,0.0,0.0,127.43,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,127.43,2.0,,,0.0,0.0,0.0,689.83,2.0,1.0,0.3333333333333333,0.0,0.0,689.83,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,728.7,1.0,1.0,0.3333333333333333,728.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,515.32,0.3333333333333333,2.0,0.0,0.0,0.0,468.745,0.3333333333333333,2.0,0.0,0.0,0.0,0.3333333333333333,True,False,2.0
3,2023-05-01,2023-05-31,7,91.6,3.4,6,1,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.7777777777777778,2,7.0,86.85,3.33,5.0,2.0,0.0,1677.73,1.0,1.0,0.7777777777777778,0.0,1677.73,0.0,0.0,0.0,0.0,7.0,73.1,3.16,1.0,3.0,0.0,1511.6799999999998,2.0,2.0,0.7777777777777778,675.17,0.0,836.51,0.0,0.0,0.0,7.0,64.7,3.04,0.0,1.0,0.0,261.39,2.0,1.0,0.7777777777777778,261.39,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,1150.2666666666669,0.7777777777777778,7.0,1.5,1.5,0.0,905.065,0.7777777777777778,7.0,4.0,2.0,0.0,0.7777777777777778,True,False,7.0
6,2023-05-01,2023-05-31,5,56.7,2.96,1,1,0,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,878.72,1.0,1.0,0.0,0.0,878.72,0.0,0.0,0.0,9,0.625,3,5.0,,,0.0,0.0,0.0,848.48,2.0,2.0,0.625,341.77,0.0,0.0,0.0,0.0,506.71,5.0,,,0.0,0.0,0.0,840.55,3.0,2.0,0.625,0.0,0.0,2.66,0.0,0.0,837.89,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,563.01,0.625,5.0,0.0,0.0,0.0,662.895,0.625,5.0,1.0,0.0,1.0,0.625,True,False,5.0
4,2023-06-01,2023-06-30,8,93.0,3.67,2,1,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,1107.41,2.0,2.0,303.45,803.96,0.0,0.0,0.0,0.0,13,0.6666666666666666,4,8.0,77.4,3.61,2.0,2.0,0.0,667.9100000000001,2.0,2.0,0.6666666666666666,469.97,0.0,197.94,0.0,0.0,0.0,8.0,74.8,3.52,1.0,0.0,0.0,1356.37,3.0,3.0,0.6666666666666666,452.5,0.0,603.87,300.0,0.0,0.0,8.0,53.8,3.44,1.0,0.0,0.0,1685.7,4.0,3.0,0.6666666666666666,15.87,387.31,1282.52,0.0,0.0,0.0,8.0,1.3333333333333333,0.6666666666666666,0.0,1236.66,0.6666666666666666,8.0,2.0,0.4,0.0,741.996,0.6666666666666666,8.0,2.0,0.0,0.0,0.6666666666666666,True,False,8.0
6,2023-06-01,2023-06-30,5,59.4,2.94,1,0,1,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,833.26,3.0,3.0,0.0,0.0,502.9,0.0,29.54,300.82,10,0.625,3,5.0,56.7,2.96,1.0,1.0,0.0,878.72,1.0,1.0,0.625,0.0,0.0,878.72,0.0,0.0,0.0,5.0,,,0.0,0.0,0.0,848.48,2.0,2.0,0.625,341.77,0.0,0.0,0.0,0.0,506.71,5.0,,,0.0,0.0,0.0,840.55,3.0,2.0,0.625,0.0,0.0,2.66,0.0,0.0,837.89,5.0,0.3333333333333333,0.3333333333333333,0.0,855.9166666666666,0.625,5.0,0.2,0.2,0.0,706.0600000000001,0.625,5.0,6.0,2.0,0.0,0.625,True,False,5.0
5,2023-06-01,2023-06-30,6,100.0,3.44,4,0,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,4.54,1.0,1.0,0.0,4.54,0.0,0.0,0.0,0.0,12,0.5454545454545454,5,6.0,88.7,3.33,2.0,1.0,0.0,17.39,1.0,1.0,0.5454545454545454,17.39,0.0,0.0,0.0,0.0,0.0,6.0,72.1,3.26,4.0,3.0,0.0,7.2,2.0,2.0,0.5454545454545454,3.05,0.0,0.0,0.0,4.15,0.0,6.0,50.5,3.11,7.0,2.0,0.0,3448.91,5.0,3.0,0.5454545454545454,1282.52,0.0,305.93,0.0,1860.46,0.0,6.0,4.333333333333333,2.0,0.0,1157.8333333333333,0.5454545454545454,6.0,2.6,1.2,0.0,732.23,0.5454545454545454,6.0,1.0,3.0,0.0,0.5454545454545454,True,False,6.0
1,2023-06-01,2023-06-30,10,60.83,3.17,2,2,0,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,2272.0,4.0,4.0,21.67,0.0,157.96,0.0,303.45,1788.92,17,1.25,-2,10.0,51.25,3.17,0.0,2.0,0.0,283.99,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,283.99,10.0,51.9,3.07,5.0,4.0,1.0,794.27,2.0,1.0,1.25,0.0,0.0,794.27,0.0,0.0,0.0,10.0,56.3,3.03,1.0,0.0,0.0,990.48,2.0,1.0,1.25,0.0,0.0,990.48,0.0,0.0,0.0,10.0,2.0,2.0,0.3333333333333333,689.5799999999999,1.25,10.0,1.2,1.2,0.2,413.74799999999993,1.25,10.0,9.0,7.0,0.0,1.25,True,True,10.0
8,2023-06-01,2023-06-30,6,68.45,3.1,5,4,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,523.9599999999999,2.0,2.0,0.0,0.0,519.42,0.0,0.0,4.54,7,0.6666666666666666,3,6.0,99.9,2.99,3.0,0.0,0.0,10.09,1.0,1.0,0.6666666666666666,0.0,0.0,10.09,0.0,0.0,0.0,6.0,76.4,3.04,2.0,3.0,0.0,196.04,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,196.04,0.0,0.0,6.0,70.6,3.1,4.0,1.0,0.0,959.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,959.0,6.0,3.0,1.3333333333333333,0.0,388.3766666666666,0.6666666666666666,6.0,1.8,0.8,0.0,303.252,0.6666666666666666,6.0,0.0,3.0,0.0,0.6666666666666666,True,False,6.0
3,2023-06-01,2023-06-30,7,75.67,3.32,4,2,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.7777777777777778,2,7.0,91.6,3.4,6.0,1.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,86.85,3.33,5.0,2.0,0.0,1677.73,1.0,1.0,0.7777777777777778,0.0,1677.73,0.0,0.0,0.0,0.0,7.0,73.1,3.16,1.0,3.0,0.0,1511.6799999999998,2.0,2.0,0.7777777777777778,675.17,0.0,836.51,0.0,0.0,0.0,7.0,4.0,2.0,0.0,1063.1366666666663,0.7777777777777778,7.0,2.4,1.4,0.0,724.0519999999999,0.7777777777777778,7.0,6.0,7.0,0.0,0.7777777777777778,True,False,7.0
2,2023-06-01,2023-06-30,8,98.6,3.18,3,0,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.8,2,8.0,100.0,3.14,1.0,2.0,0.0,2436.74,4.0,3.0,0.8,1036.3,0.0,0.0,0.0,1202.5,197.94,8.0,75.4,3.12,0.0,1.0,0.0,1743.1,2.0,1.0,0.8,0.0,0.0,1743.1,0.0,0.0,0.0,8.0,59.1,3.15,3.0,4.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3333333333333333,2.333333333333333,0.0,1393.28,0.8,8.0,0.8,1.4,0.0,1028.388,0.8,8.0,1.0,2.0,0.0,0.8,True,False,8.0
7,2023-06-01,2023-06-30,8,75.35,3.04,2,2,0,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.6666666666666666,4,8.0,65.25,3.01,1.0,2.0,0.0,295.15000000000003,2.0,2.0,0.6666666666666666,0.0,0.0,11.16,0.0,0.0,283.99,8.0,46.6,3.05,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,0.0,0.0,0.0,695.6,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,695.6,0.0,0.0,8.0,1.0,1.0,0.0,330.25,0.6666666666666666,8.0,0.6,0.6,0.0,340.778,0.6666666666666666,8.0,6.0,4.0,0.0,0.6666666666666666,True,False,8.0
9,2023-06-01,2023-06-30,2,,,0,0,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,102.67,1.0,1.0,0.0,0.0,102.67,0.0,0.0,0.0,6,0.3333333333333333,4,2.0,,,0.0,0.0,0.0,571.17,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,571.17,0.0,2.0,,,0.0,0.0,0.0,127.43,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,127.43,2.0,,,0.0,0.0,0.0,689.83,2.0,1.0,0.3333333333333333,0.0,0.0,689.83,0.0,0.0,0.0,2.0,0.0,0.0,0.0,462.81,0.3333333333333333,2.0,0.0,0.0,0.0,489.23,0.3333333333333333,2.0,0.0,0.0,0.0,0.3333333333333333,True,False,2.0
6,2023-07-01,2023-07-31,5,62.1,2.91,6,2,0,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,5.72,1.0,1.0,5.72,0.0,0.0,0.0,0.0,0.0,11,0.625,3,5.0,59.4,2.94,1.0,0.0,1.0,833.26,3.0,3.0,0.625,0.0,0.0,502.9,0.0,29.54,300.82,5.0,56.7,2.96,1.0,1.0,0.0,878.72,1.0,1.0,0.625,0.0,0.0,878.72,0.0,0.0,0.0,5.0,,,0.0,0.0,0.0,848.48,2.0,2.0,0.625,341.77,0.0,0.0,0.0,0.0,506.71,5.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,853.4866666666667,0.625,5.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,727.2599999999999,0.625,5.0,3.0,0.0,0.0,0.625,True,False,5.0
1,2023-07-01,2023-07-31,10,74.93,3.08,9,7,0,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,1998.12,4.0,4.0,811.72,19.2,583.6,0.0,583.6,0.0,18,1.25,-2,10.0,60.83,3.17,2.0,2.0,0.0,2272.0,4.0,4.0,1.25,21.67,0.0,157.96,0.0,303.45,1788.92,10.0,51.25,3.17,0.0,2.0,0.0,283.99,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,283.99,10.0,51.9,3.07,5.0,4.0,1.0,794.27,2.0,1.0,1.25,0.0,0.0,794.27,0.0,0.0,0.0,10.0,2.333333333333333,2.6666666666666665,0.3333333333333333,1116.753333333333,1.25,10.0,1.3333333333333333,1.3333333333333333,0.1666666666666666,723.4566666666666,1.25,10.0,7.0,9.0,0.0,1.25,True,True,10.0
8,2023-07-01,2023-07-31,6,80.4,3.17,0,3,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,669.43,2.0,2.0,0.0,0.0,150.0,0.0,0.0,519.43,8,0.6666666666666666,3,6.0,68.45,3.1,5.0,4.0,0.0,523.9599999999999,2.0,2.0,0.6666666666666666,0.0,0.0,519.42,0.0,0.0,4.54,6.0,99.9,2.99,3.0,0.0,0.0,10.09,1.0,1.0,0.6666666666666666,0.0,0.0,10.09,0.0,0.0,0.0,6.0,76.4,3.04,2.0,3.0,0.0,196.04,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,196.04,0.0,0.0,6.0,3.333333333333333,2.333333333333333,0.0,243.3633333333333,0.6666666666666666,6.0,2.333333333333333,1.3333333333333333,0.0,340.03666666666663,0.6666666666666666,6.0,6.0,2.0,0.0,0.6666666666666666,True,False,6.0
3,2023-07-01,2023-07-31,7,71.53,3.3,6,7,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,1664.0,4.0,2.0,813.94,0.0,0.0,0.0,850.06,0.0,15,0.7777777777777778,2,7.0,75.67,3.32,4.0,2.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,91.6,3.4,6.0,1.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,86.85,3.33,5.0,2.0,0.0,1677.73,1.0,1.0,0.7777777777777778,0.0,1677.73,0.0,0.0,0.0,0.0,7.0,5.0,1.6666666666666667,0.0,559.2433333333333,0.7777777777777778,7.0,2.6666666666666665,1.5,0.0,603.3766666666667,0.7777777777777778,7.0,13.0,5.0,0.0,0.7777777777777778,True,False,7.0
7,2023-07-01,2023-07-31,8,72.93,3.01,6,4,0,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,374.1,1.0,1.0,0.0,0.0,0.0,0.0,374.1,0.0,10,0.6666666666666666,4,8.0,75.35,3.04,2.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,65.25,3.01,1.0,2.0,0.0,295.15000000000003,2.0,2.0,0.6666666666666666,0.0,0.0,11.16,0.0,0.0,283.99,8.0,46.6,3.05,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6666666666666667,1.6666666666666667,0.0,98.38333333333334,0.6666666666666666,8.0,0.8333333333333334,0.8333333333333334,0.0,283.9816666666667,0.6666666666666666,8.0,6.0,1.0,1.0,0.6666666666666666,True,False,8.0
4,2023-07-01,2023-07-31,8,73.8,3.33,2,0,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,1104.16,1.0,1.0,0.0,0.0,0.0,0.0,1104.16,0.0,14,0.6666666666666666,4,8.0,93.0,3.67,2.0,1.0,0.0,1107.41,2.0,2.0,0.6666666666666666,303.45,803.96,0.0,0.0,0.0,0.0,8.0,77.4,3.61,2.0,2.0,0.0,667.9100000000001,2.0,2.0,0.6666666666666666,469.97,0.0,197.94,0.0,0.0,0.0,8.0,74.8,3.52,1.0,0.0,0.0,1356.37,3.0,3.0,0.6666666666666666,452.5,0.0,603.87,300.0,0.0,0.0,8.0,1.6666666666666667,1.0,0.0,1043.8966666666668,0.6666666666666666,8.0,2.0,0.5,0.0,802.8983333333334,0.6666666666666666,8.0,5.0,4.0,0.0,0.6666666666666666,True,False,8.0
9,2023-07-01,2023-07-31,2,,,0,0,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,446.81,1.0,1.0,446.81,0.0,0.0,0.0,0.0,0.0,7,0.3333333333333333,4,2.0,,,0.0,0.0,0.0,102.67,1.0,1.0,0.3333333333333333,0.0,0.0,102.67,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,571.17,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,571.17,0.0,2.0,,,0.0,0.0,0.0,127.43,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,127.43,2.0,0.0,0.0,0.0,267.09,0.3333333333333333,2.0,0.0,0.0,0.0,424.8033333333333,0.3333333333333333,2.0,0.0,0.0,0.0,0.3333333333333333,True,False,2.0
2,2023-07-01,2023-07-31,8,100.0,3.3,1,2,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,4.89,1.0,1.0,0.0,0.0,4.89,0.0,0.0,0.0,17,0.8,2,8.0,98.6,3.18,3.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,3.14,1.0,2.0,0.0,2436.74,4.0,3.0,0.8,1036.3,0.0,0.0,0.0,1202.5,197.94,8.0,75.4,3.12,0.0,1.0,0.0,1743.1,2.0,1.0,0.8,0.0,0.0,1743.1,0.0,0.0,0.0,8.0,1.3333333333333333,1.0,0.0,1393.28,0.8,8.0,1.1666666666666667,1.1666666666666667,0.0,856.9899999999999,0.8,8.0,0.0,2.0,0.0,0.8,True,False,8.0
5,2023-07-01,2023-07-31,6,100.0,3.42,1,3,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,1265.19,3.0,3.0,0.0,0.0,0.0,687.39,538.65,39.15,13,0.5454545454545454,5,6.0,100.0,3.44,4.0,0.0,0.0,4.54,1.0,1.0,0.5454545454545454,0.0,4.54,0.0,0.0,0.0,0.0,6.0,88.7,3.33,2.0,1.0,0.0,17.39,1.0,1.0,0.5454545454545454,17.39,0.0,0.0,0.0,0.0,0.0,6.0,72.1,3.26,4.0,3.0,0.0,7.2,2.0,2.0,0.5454545454545454,3.05,0.0,0.0,0.0,4.15,0.0,6.0,3.333333333333333,1.3333333333333333,0.0,9.71,0.5454545454545454,6.0,2.833333333333333,1.0,0.0,610.9483333333334,0.5454545454545454,6.0,1.0,0.0,0.0,0.5454545454545454,True,False,6.0
4,2023-08-01,2023-08-31,8,86.95,3.33,5,4,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,3.54,1.0,1.0,0.0,0.0,3.54,0.0,0.0,0.0,15,0.6666666666666666,4,8.0,73.8,3.33,2.0,0.0,0.0,1104.16,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1104.16,0.0,8.0,93.0,3.67,2.0,1.0,0.0,1107.41,2.0,2.0,0.6666666666666666,303.45,803.96,0.0,0.0,0.0,0.0,8.0,77.4,3.61,2.0,2.0,0.0,667.9100000000001,2.0,2.0,0.6666666666666666,469.97,0.0,197.94,0.0,0.0,0.0,8.0,2.0,1.0,0.0,959.8266666666668,0.6666666666666666,8.0,1.6666666666666667,0.5,0.0,986.925,0.6666666666666666,8.0,3.0,3.0,0.0,0.6666666666666666,True,False,8.0
7,2023-08-01,2023-08-31,8,81.07,2.98,6,1,1,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,860.6,2.0,2.0,0.0,400.04,460.56,0.0,0.0,0.0,11,0.6666666666666666,4,8.0,72.93,3.01,6.0,4.0,0.0,374.1,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,374.1,0.0,8.0,75.35,3.04,2.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,65.25,3.01,1.0,2.0,0.0,295.15000000000003,2.0,2.0,0.6666666666666666,0.0,0.0,11.16,0.0,0.0,283.99,8.0,3.0,2.6666666666666665,0.0,223.08333333333331,0.6666666666666666,8.0,1.8333333333333333,1.5,0.0,346.3316666666667,0.6666666666666666,8.0,5.0,2.0,0.0,0.6666666666666666,True,False,8.0
2,2023-08-01,2023-08-31,8,,,0,2,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,2136.46,3.0,2.0,0.0,0.0,1174.04,0.0,0.0,962.42,18,0.8,2,8.0,100.0,3.3,1.0,2.0,0.0,4.89,1.0,1.0,0.8,0.0,0.0,4.89,0.0,0.0,0.0,8.0,98.6,3.18,3.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,3.14,1.0,2.0,0.0,2436.74,4.0,3.0,0.8,1036.3,0.0,0.0,0.0,1202.5,197.94,8.0,1.6666666666666667,1.3333333333333333,0.0,813.8766666666666,0.8,8.0,1.3333333333333333,1.5,0.0,697.455,0.8,8.0,5.0,1.0,0.0,0.8,True,False,8.0
